// global attributes:
// etag device attributes:
  :instrument_name = "159922_2020_196385"
  :instrument_type = "popup"
  :manufacturer = "Wildlife"
  :model = "miniPAT"
  :owner_contact = "camrin.braun@gmail.com"
  :person_owner = "Camrin Braun"
  :serial_number = "19P0534"
  :ptt = "196385"
// etag attachment attributes:
  :attachment_method = "hand tag over gunnel"
  :anchor_type = "nylon umbrella Domeier dart"
  :mount_type = "dorsal musculature"
  :release_method = "corrosive burn wire"
  :tether_assembly = "300 lb mono"
  :tether_length_cm = "20cm"
  :tether_material = "300lb mono"
// etag deployment attributes:
  :geospatial_lat_start = "22.32966667"
  :geospatial_lon_start = "38.87583333"
  :time_coverage_start = "2020-01-10"
  :location_capture = "Red Sea"
  :method_capture = "rod and reel"
  :vessel_capture = "Blue Water"
  :temp_degC_capture = "26"
// etag end of mission attributes:
  :time_coverage_end = "2020-01-31"
  :end_details = "Argos"
  :end_type = "mortality"
  :geospatial_lat_end = "21.874"
  :geospatial_lon_end = "38.0528"
// etag animal attributes:
  :length_capture = "49"
  :length_method_capture = "estimated"
  :length_type_capture = "fork length"
  :length_unit_capture = "in"
  :platform = "Alopias pelagicus"
  :taxonomic_serial_number = "159922"
  :lifestage_capture = "sub-adult"
  :sex = "male"
  :tissue_sample_capture = "1"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2020-01-15 11:22:30,6,21.7,temperature,Celsius
2020-01-15 11:22:30,1011,10.25,depthDelta,meter
2020-01-15 11:22:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:23:45,5,594,depth,meter
2020-01-15 11:23:45,6,21.7,temperature,Celsius
2020-01-15 11:23:45,1011,10.25,depthDelta,meter
2020-01-15 11:23:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:25:00,5,594,depth,meter
2020-01-15 11:25:00,6,21.7,temperature,Celsius
2020-01-15 11:25:00,1011,10.25,depthDelta,meter
2020-01-15 11:25:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:26:15,5,589.5,depth,meter
2020-01-15 11:26:15,6,21.7,temperature,Celsius
2020-01-15 11:26:15,1011,10.25,depthDelta,meter
2020-01-15 11:26:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:27:30,5,589.5,depth,meter
2020-01-15 11:27:30,6,21.7,temperature,Celsius
2020-01-15 11:27:30,1011,10.25,depthDelta,meter
2020-01-15 11:27:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:28:45,5,589.5,depth,meter
2020-01-15 11:28:45,6,21.7,temperature,Celsius
2020-01-15 11:28:45,1011,10.25,depthDelta,meter
2020-01-15 11:28:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:30:00,5,589.5,depth,meter
2020-01-15 11:30:00,6,21.7,temperature,Celsius
2020-01-15 11:30:00,1011,10.25,depthDelta,meter
2020-01-15 11:30:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:31:15,5,585,depth,meter
2020-01-15 11:31:15,6,21.7,temperature,Celsius
2020-01-15 11:31:15,1011,10.25,depthDelta,meter
2020-01-15 11:31:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:32:30,5,585,depth,meter
2020-01-15 11:32:30,6,21.7,temperature,Celsius
2020-01-15 11:32:30,1011,10.25,depthDelta,meter
2020-01-15 11:32:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:33:45,5,585,depth,meter
2020-01-15 11:33:45,6,21.7,temperature,Celsius
2020-01-15 11:33:45,1011,10.25,depthDelta,meter
2020-01-15 11:33:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:35:00,5,585,depth,meter
2020-01-15 11:35:00,6,21.7,temperature,Celsius
2020-01-15 11:35:00,1011,10.25,depthDelta,meter
2020-01-15 11:35:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:36:15,5,585,depth,meter
2020-01-15 11:36:15,6,21.7,temperature,Celsius
2020-01-15 11:36:15,1011,10.25,depthDelta,meter
2020-01-15 11:36:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:37:30,5,585,depth,meter
2020-01-15 11:37:30,6,21.7,temperature,Celsius
2020-01-15 11:37:30,1011,10.25,depthDelta,meter
2020-01-15 11:37:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:38:45,5,585,depth,meter
2020-01-15 11:38:45,6,21.7,temperature,Celsius
2020-01-15 11:38:45,1011,10.25,depthDelta,meter
2020-01-15 11:38:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:40:00,5,585,depth,meter
2020-01-15 11:40:00,6,21.7,temperature,Celsius
2020-01-15 11:40:00,1011,10.25,depthDelta,meter
2020-01-15 11:40:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:41:15,5,585,depth,meter
2020-01-15 11:41:15,6,21.7,temperature,Celsius
2020-01-15 11:41:15,1011,10.25,depthDelta,meter
2020-01-15 11:41:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:42:30,5,582,depth,meter
2020-01-15 11:42:30,6,21.7,temperature,Celsius
2020-01-15 11:42:30,1011,9,depthDelta,meter
2020-01-15 11:42:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:43:45,5,582,depth,meter
2020-01-15 11:43:45,6,21.7,temperature,Celsius
2020-01-15 11:43:45,1011,9,depthDelta,meter
2020-01-15 11:43:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:45:00,5,582,depth,meter
2020-01-15 11:45:00,6,21.7,temperature,Celsius
2020-01-15 11:45:00,1011,9,depthDelta,meter
2020-01-15 11:45:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:46:15,5,582,depth,meter
2020-01-15 11:46:15,6,21.7,temperature,Celsius
2020-01-15 11:46:15,1011,9,depthDelta,meter
2020-01-15 11:46:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:47:30,5,582,depth,meter
2020-01-15 11:47:30,6,21.7,temperature,Celsius
2020-01-15 11:47:30,1011,9,depthDelta,meter
2020-01-15 11:47:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:48:45,5,585,depth,meter
2020-01-15 11:48:45,6,21.7,temperature,Celsius
2020-01-15 11:48:45,1011,10.25,depthDelta,meter
2020-01-15 11:48:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:50:00,5,585,depth,meter
2020-01-15 11:50:00,6,21.7,temperature,Celsius
2020-01-15 11:50:00,1011,10.25,depthDelta,meter
2020-01-15 11:50:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:51:15,5,589.5,depth,meter
2020-01-15 11:51:15,6,21.7,temperature,Celsius
2020-01-15 11:51:15,1011,10.25,depthDelta,meter
2020-01-15 11:51:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:52:30,5,589.5,depth,meter
2020-01-15 11:52:30,6,21.7,temperature,Celsius
2020-01-15 11:52:30,1011,10.25,depthDelta,meter
2020-01-15 11:52:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:53:45,5,589.5,depth,meter
2020-01-15 11:53:45,6,21.7,temperature,Celsius
2020-01-15 11:53:45,1011,10.25,depthDelta,meter
2020-01-15 11:53:45,1014,0.05,tempDelta,Celsius
2020-01-15 11:55:00,5,589.5,depth,meter
2020-01-15 11:55:00,6,21.7,temperature,Celsius
2020-01-15 11:55:00,1011,10.25,depthDelta,meter
2020-01-15 11:55:00,1014,0.05,tempDelta,Celsius
2020-01-15 11:56:15,5,589.5,depth,meter
2020-01-15 11:56:15,6,21.7,temperature,Celsius
2020-01-15 11:56:15,1011,10.25,depthDelta,meter
2020-01-15 11:56:15,1014,0.05,tempDelta,Celsius
2020-01-15 11:57:30,5,589.5,depth,meter
2020-01-15 11:57:30,6,21.7,temperature,Celsius
2020-01-15 11:57:30,1011,10.25,depthDelta,meter
2020-01-15 11:57:30,1014,0.05,tempDelta,Celsius
2020-01-15 11:58:45,5,589.5,depth,meter
2020-01-15 11:58:45,6,21.7,temperature,Celsius
2020-01-15 11:58:45,1011,10.25,depthDelta,meter
2020-01-15 11:58:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:00:00,2,38.375,longitude,degree
2020-01-15 12:00:00,3,22.15,latitude,degree
2020-01-15 12:00:00,5,593,depth,meter
2020-01-15 12:00:00,6,21.7,temperature,Celsius
2020-01-15 12:00:00,19,0.357538470000001,longitudeError,degree
2020-01-15 12:00:00,20,0.585788575,latitudeError,degree
2020-01-15 12:00:00,1011,11.25,depthDelta,meter
2020-01-15 12:00:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:01:15,5,593,depth,meter
2020-01-15 12:01:15,6,21.7,temperature,Celsius
2020-01-15 12:01:15,1011,11.25,depthDelta,meter
2020-01-15 12:01:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:02:30,5,593,depth,meter
2020-01-15 12:02:30,6,21.7,temperature,Celsius
2020-01-15 12:02:30,1011,11.25,depthDelta,meter
2020-01-15 12:02:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:03:45,5,599.5,depth,meter
2020-01-15 12:03:45,6,21.7,temperature,Celsius
2020-01-15 12:03:45,1011,11.25,depthDelta,meter
2020-01-15 12:03:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:05:00,5,599.5,depth,meter
2020-01-15 12:05:00,6,21.7,temperature,Celsius
2020-01-15 12:05:00,1011,11.25,depthDelta,meter
2020-01-15 12:05:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:06:15,5,599.5,depth,meter
2020-01-15 12:06:15,6,21.7,temperature,Celsius
2020-01-15 12:06:15,1011,11.25,depthDelta,meter
2020-01-15 12:06:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:07:30,5,593,depth,meter
2020-01-15 12:07:30,6,21.7,temperature,Celsius
2020-01-15 12:07:30,1011,11.25,depthDelta,meter
2020-01-15 12:07:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:08:45,5,593,depth,meter
2020-01-15 12:08:45,6,21.7,temperature,Celsius
2020-01-15 12:08:45,1011,11.25,depthDelta,meter
2020-01-15 12:08:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:10:00,5,593,depth,meter
2020-01-15 12:10:00,6,21.7,temperature,Celsius
2020-01-15 12:10:00,1011,11.25,depthDelta,meter
2020-01-15 12:10:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:11:15,5,593,depth,meter
2020-01-15 12:11:15,6,21.7,temperature,Celsius
2020-01-15 12:11:15,1011,11.25,depthDelta,meter
2020-01-15 12:11:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:12:30,5,593,depth,meter
2020-01-15 12:12:30,6,21.7,temperature,Celsius
2020-01-15 12:12:30,1011,11.25,depthDelta,meter
2020-01-15 12:12:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:13:45,5,593,depth,meter
2020-01-15 12:13:45,6,21.7,temperature,Celsius
2020-01-15 12:13:45,1011,11.25,depthDelta,meter
2020-01-15 12:13:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:15:00,5,588.5,depth,meter
2020-01-15 12:15:00,6,21.7,temperature,Celsius
2020-01-15 12:15:00,1011,9.5,depthDelta,meter
2020-01-15 12:15:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:16:15,5,588.5,depth,meter
2020-01-15 12:16:15,6,21.7,temperature,Celsius
2020-01-15 12:16:15,1011,9.5,depthDelta,meter
2020-01-15 12:16:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:17:30,5,588.5,depth,meter
2020-01-15 12:17:30,6,21.7,temperature,Celsius
2020-01-15 12:17:30,1011,9.5,depthDelta,meter
2020-01-15 12:17:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:18:45,5,585.5,depth,meter
2020-01-15 12:18:45,6,21.7,temperature,Celsius
2020-01-15 12:18:45,1011,9.5,depthDelta,meter
2020-01-15 12:18:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:20:00,5,585.5,depth,meter
2020-01-15 12:20:00,6,21.7,temperature,Celsius
2020-01-15 12:20:00,1011,9.5,depthDelta,meter
2020-01-15 12:20:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:21:15,5,582,depth,meter
2020-01-15 12:21:15,6,21.7,temperature,Celsius
2020-01-15 12:21:15,1011,9.75,depthDelta,meter
2020-01-15 12:21:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:22:30,5,582,depth,meter
2020-01-15 12:22:30,6,21.7,temperature,Celsius
2020-01-15 12:22:30,1011,9.75,depthDelta,meter
2020-01-15 12:22:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:23:45,5,585.5,depth,meter
2020-01-15 12:23:45,6,21.7,temperature,Celsius
2020-01-15 12:23:45,1011,9.5,depthDelta,meter
2020-01-15 12:23:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:25:00,5,585.5,depth,meter
2020-01-15 12:25:00,6,21.7,temperature,Celsius
2020-01-15 12:25:00,1011,9.5,depthDelta,meter
2020-01-15 12:25:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:26:15,5,588.5,depth,meter
2020-01-15 12:26:15,6,21.7,temperature,Celsius
2020-01-15 12:26:15,1011,9.5,depthDelta,meter
2020-01-15 12:26:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:27:30,5,593,depth,meter
2020-01-15 12:27:30,6,21.7,temperature,Celsius
2020-01-15 12:27:30,1011,11.25,depthDelta,meter
2020-01-15 12:27:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:28:45,5,593,depth,meter
2020-01-15 12:28:45,6,21.7,temperature,Celsius
2020-01-15 12:28:45,1011,11.25,depthDelta,meter
2020-01-15 12:28:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:30:00,5,593,depth,meter
2020-01-15 12:30:00,6,21.7,temperature,Celsius
2020-01-15 12:30:00,1011,11.25,depthDelta,meter
2020-01-15 12:30:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:31:15,5,588.5,depth,meter
2020-01-15 12:31:15,6,21.7,temperature,Celsius
2020-01-15 12:31:15,1011,9.5,depthDelta,meter
2020-01-15 12:31:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:32:30,5,588.5,depth,meter
2020-01-15 12:32:30,6,21.7,temperature,Celsius
2020-01-15 12:32:30,1011,9.5,depthDelta,meter
2020-01-15 12:32:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:33:45,5,585.5,depth,meter
2020-01-15 12:33:45,6,21.7,temperature,Celsius
2020-01-15 12:33:45,1011,9.5,depthDelta,meter
2020-01-15 12:33:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:35:00,5,582,depth,meter
2020-01-15 12:35:00,6,21.7,temperature,Celsius
2020-01-15 12:35:00,1011,9.75,depthDelta,meter
2020-01-15 12:35:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:36:15,5,582,depth,meter
2020-01-15 12:36:15,6,21.7,temperature,Celsius
2020-01-15 12:36:15,1011,9.75,depthDelta,meter
2020-01-15 12:36:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:37:30,5,579,depth,meter
2020-01-15 12:37:30,6,21.7,temperature,Celsius
2020-01-15 12:37:30,1011,9.5,depthDelta,meter
2020-01-15 12:37:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:38:45,5,579,depth,meter
2020-01-15 12:38:45,6,21.7,temperature,Celsius
2020-01-15 12:38:45,1011,9.5,depthDelta,meter
2020-01-15 12:38:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:40:00,5,579,depth,meter
2020-01-15 12:40:00,6,21.7,temperature,Celsius
2020-01-15 12:40:00,1011,9.5,depthDelta,meter
2020-01-15 12:40:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:41:15,5,582,depth,meter
2020-01-15 12:41:15,6,21.7,temperature,Celsius
2020-01-15 12:41:15,1011,9.75,depthDelta,meter
2020-01-15 12:41:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:42:30,5,585.5,depth,meter
2020-01-15 12:42:30,6,21.7,temperature,Celsius
2020-01-15 12:42:30,1011,9.5,depthDelta,meter
2020-01-15 12:42:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:43:45,5,588.5,depth,meter
2020-01-15 12:43:45,6,21.7,temperature,Celsius
2020-01-15 12:43:45,1011,9.5,depthDelta,meter
2020-01-15 12:43:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:45:00,5,588.5,depth,meter
2020-01-15 12:45:00,6,21.7,temperature,Celsius
2020-01-15 12:45:00,1011,9.5,depthDelta,meter
2020-01-15 12:45:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:46:15,5,593,depth,meter
2020-01-15 12:46:15,6,21.7,temperature,Celsius
2020-01-15 12:46:15,1011,11.25,depthDelta,meter
2020-01-15 12:46:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:47:30,5,593,depth,meter
2020-01-15 12:47:30,6,21.7,temperature,Celsius
2020-01-15 12:47:30,1011,11.25,depthDelta,meter
2020-01-15 12:47:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:48:45,5,599.5,depth,meter
2020-01-15 12:48:45,6,21.7,temperature,Celsius
2020-01-15 12:48:45,1011,11.25,depthDelta,meter
2020-01-15 12:48:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:50:00,5,599.5,depth,meter
2020-01-15 12:50:00,6,21.7,temperature,Celsius
2020-01-15 12:50:00,1011,11.25,depthDelta,meter
2020-01-15 12:50:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:51:15,5,606,depth,meter
2020-01-15 12:51:15,6,21.7,temperature,Celsius
2020-01-15 12:51:15,1011,11.25,depthDelta,meter
2020-01-15 12:51:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:52:30,5,612.5,depth,meter
2020-01-15 12:52:30,6,21.7,temperature,Celsius
2020-01-15 12:52:30,1011,11.25,depthDelta,meter
2020-01-15 12:52:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:53:45,5,612.5,depth,meter
2020-01-15 12:53:45,6,21.7,temperature,Celsius
2020-01-15 12:53:45,1011,11.25,depthDelta,meter
2020-01-15 12:53:45,1014,0.05,tempDelta,Celsius
2020-01-15 12:55:00,5,612.5,depth,meter
2020-01-15 12:55:00,6,21.7,temperature,Celsius
2020-01-15 12:55:00,1011,11.25,depthDelta,meter
2020-01-15 12:55:00,1014,0.05,tempDelta,Celsius
2020-01-15 12:56:15,5,612.5,depth,meter
2020-01-15 12:56:15,6,21.7,temperature,Celsius
2020-01-15 12:56:15,1011,11.25,depthDelta,meter
2020-01-15 12:56:15,1014,0.05,tempDelta,Celsius
2020-01-15 12:57:30,5,606,depth,meter
2020-01-15 12:57:30,6,21.7,temperature,Celsius
2020-01-15 12:57:30,1011,11.25,depthDelta,meter
2020-01-15 12:57:30,1014,0.05,tempDelta,Celsius
2020-01-15 12:58:45,5,599.5,depth,meter
2020-01-15 12:58:45,6,21.7,temperature,Celsius
2020-01-15 12:58:45,1011,11.25,depthDelta,meter
2020-01-15 12:58:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:00:00,5,602,depth,meter
2020-01-15 13:00:00,6,21.7,temperature,Celsius
2020-01-15 13:00:00,1011,12.25,depthDelta,meter
2020-01-15 13:00:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:01:15,5,593.5,depth,meter
2020-01-15 13:01:15,6,21.7,temperature,Celsius
2020-01-15 13:01:15,1011,12.25,depthDelta,meter
2020-01-15 13:01:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:02:30,5,593.5,depth,meter
2020-01-15 13:02:30,6,21.7,temperature,Celsius
2020-01-15 13:02:30,1011,12.25,depthDelta,meter
2020-01-15 13:02:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:03:45,5,585,depth,meter
2020-01-15 13:03:45,6,21.7,temperature,Celsius
2020-01-15 13:03:45,1011,12.25,depthDelta,meter
2020-01-15 13:03:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:05:00,5,585,depth,meter
2020-01-15 13:05:00,6,21.7,temperature,Celsius
2020-01-15 13:05:00,1011,12.25,depthDelta,meter
2020-01-15 13:05:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:06:15,5,585,depth,meter
2020-01-15 13:06:15,6,21.7,temperature,Celsius
2020-01-15 13:06:15,1011,12.25,depthDelta,meter
2020-01-15 13:06:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:07:30,5,579,depth,meter
2020-01-15 13:07:30,6,21.7,temperature,Celsius
2020-01-15 13:07:30,1011,10,depthDelta,meter
2020-01-15 13:07:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:08:45,5,585,depth,meter
2020-01-15 13:08:45,6,21.7,temperature,Celsius
2020-01-15 13:08:45,1011,12.25,depthDelta,meter
2020-01-15 13:08:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:10:00,5,579,depth,meter
2020-01-15 13:10:00,6,21.7,temperature,Celsius
2020-01-15 13:10:00,1011,10,depthDelta,meter
2020-01-15 13:10:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:11:15,5,579,depth,meter
2020-01-15 13:11:15,6,21.7,temperature,Celsius
2020-01-15 13:11:15,1011,10,depthDelta,meter
2020-01-15 13:11:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:12:30,5,579,depth,meter
2020-01-15 13:12:30,6,21.7,temperature,Celsius
2020-01-15 13:12:30,1011,10,depthDelta,meter
2020-01-15 13:12:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:13:45,5,579,depth,meter
2020-01-15 13:13:45,6,21.7,temperature,Celsius
2020-01-15 13:13:45,1011,10,depthDelta,meter
2020-01-15 13:13:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:15:00,5,579,depth,meter
2020-01-15 13:15:00,6,21.7,temperature,Celsius
2020-01-15 13:15:00,1011,10,depthDelta,meter
2020-01-15 13:15:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:16:15,5,579,depth,meter
2020-01-15 13:16:15,6,21.7,temperature,Celsius
2020-01-15 13:16:15,1011,10,depthDelta,meter
2020-01-15 13:16:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:17:30,5,579,depth,meter
2020-01-15 13:17:30,6,21.7,temperature,Celsius
2020-01-15 13:17:30,1011,10,depthDelta,meter
2020-01-15 13:17:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:18:45,5,575,depth,meter
2020-01-15 13:18:45,6,21.7,temperature,Celsius
2020-01-15 13:18:45,1011,10,depthDelta,meter
2020-01-15 13:18:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:20:00,5,575,depth,meter
2020-01-15 13:20:00,6,21.7,temperature,Celsius
2020-01-15 13:20:00,1011,10,depthDelta,meter
2020-01-15 13:20:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:21:15,5,575,depth,meter
2020-01-15 13:21:15,6,21.7,temperature,Celsius
2020-01-15 13:21:15,1011,10,depthDelta,meter
2020-01-15 13:21:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:22:30,5,570.5,depth,meter
2020-01-15 13:22:30,6,21.7,temperature,Celsius
2020-01-15 13:22:30,1011,10.25,depthDelta,meter
2020-01-15 13:22:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:23:45,5,570.5,depth,meter
2020-01-15 13:23:45,6,21.7,temperature,Celsius
2020-01-15 13:23:45,1011,10.25,depthDelta,meter
2020-01-15 13:23:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:25:00,5,570.5,depth,meter
2020-01-15 13:25:00,6,21.7,temperature,Celsius
2020-01-15 13:25:00,1011,10.25,depthDelta,meter
2020-01-15 13:25:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:26:15,5,570.5,depth,meter
2020-01-15 13:26:15,6,21.7,temperature,Celsius
2020-01-15 13:26:15,1011,10.25,depthDelta,meter
2020-01-15 13:26:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:27:30,5,570.5,depth,meter
2020-01-15 13:27:30,6,21.7,temperature,Celsius
2020-01-15 13:27:30,1011,10.25,depthDelta,meter
2020-01-15 13:27:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:28:45,5,570.5,depth,meter
2020-01-15 13:28:45,6,21.7,temperature,Celsius
2020-01-15 13:28:45,1011,10.25,depthDelta,meter
2020-01-15 13:28:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:30:00,5,570.5,depth,meter
2020-01-15 13:30:00,6,21.7,temperature,Celsius
2020-01-15 13:30:00,1011,10.25,depthDelta,meter
2020-01-15 13:30:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:31:15,5,570.5,depth,meter
2020-01-15 13:31:15,6,21.7,temperature,Celsius
2020-01-15 13:31:15,1011,10.25,depthDelta,meter
2020-01-15 13:31:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:32:30,5,575,depth,meter
2020-01-15 13:32:30,6,21.7,temperature,Celsius
2020-01-15 13:32:30,1011,10,depthDelta,meter
2020-01-15 13:32:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:33:45,5,570.5,depth,meter
2020-01-15 13:33:45,6,21.7,temperature,Celsius
2020-01-15 13:33:45,1011,10.25,depthDelta,meter
2020-01-15 13:33:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:35:00,5,570.5,depth,meter
2020-01-15 13:35:00,6,21.7,temperature,Celsius
2020-01-15 13:35:00,1011,10.25,depthDelta,meter
2020-01-15 13:35:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:36:15,5,566.5,depth,meter
2020-01-15 13:36:15,6,21.7,temperature,Celsius
2020-01-15 13:36:15,1011,10,depthDelta,meter
2020-01-15 13:36:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:37:30,5,566.5,depth,meter
2020-01-15 13:37:30,6,21.7,temperature,Celsius
2020-01-15 13:37:30,1011,10,depthDelta,meter
2020-01-15 13:37:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:38:45,5,566.5,depth,meter
2020-01-15 13:38:45,6,21.7,temperature,Celsius
2020-01-15 13:38:45,1011,10,depthDelta,meter
2020-01-15 13:38:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:40:00,5,570.5,depth,meter
2020-01-15 13:40:00,6,21.7,temperature,Celsius
2020-01-15 13:40:00,1011,10.25,depthDelta,meter
2020-01-15 13:40:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:41:15,5,570.5,depth,meter
2020-01-15 13:41:15,6,21.7,temperature,Celsius
2020-01-15 13:41:15,1011,10.25,depthDelta,meter
2020-01-15 13:41:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:42:30,5,575,depth,meter
2020-01-15 13:42:30,6,21.7,temperature,Celsius
2020-01-15 13:42:30,1011,10,depthDelta,meter
2020-01-15 13:42:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:43:45,5,575,depth,meter
2020-01-15 13:43:45,6,21.7,temperature,Celsius
2020-01-15 13:43:45,1011,10,depthDelta,meter
2020-01-15 13:43:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:45:00,5,575,depth,meter
2020-01-15 13:45:00,6,21.7,temperature,Celsius
2020-01-15 13:45:00,1011,10,depthDelta,meter
2020-01-15 13:45:00,1014,0.05,tempDelta,Celsius
2020-01-15 13:46:15,5,575,depth,meter
2020-01-15 13:46:15,6,21.7,temperature,Celsius
2020-01-15 13:46:15,1011,10,depthDelta,meter
2020-01-15 13:46:15,1014,0.05,tempDelta,Celsius
2020-01-15 13:47:30,5,579,depth,meter
2020-01-15 13:47:30,6,21.7,temperature,Celsius
2020-01-15 13:47:30,1011,10,depthDelta,meter
2020-01-15 13:47:30,1014,0.05,tempDelta,Celsius
2020-01-15 13:48:45,5,575,depth,meter
2020-01-15 13:48:45,6,21.7,temperature,Celsius
2020-01-15 13:48:45,1011,10,depthDelta,meter
2020-01-15 13:48:45,1014,0.05,tempDelta,Celsius
2020-01-15 13:50:00,5,575,depth,meter
